lgd_state_code,lgd_district_code,district_name,state_name,Demand_Chronic,Demand_Acute,Realizability_Chronic,Realizability_Acute,Demand_Overall,Realizability_Overall,MAI_Overall,MAI_Chronic,MAI_Acute,quadrant_overall,quadrant_chronic,quadrant_acute,confidence_score
13,736,Noklak,Nagaland,0.2100934540022417,0.3645838610352029,0.2158385649568261,0.5388823356971388,0.2873386575187223,0.37736045032698246,0.329287481082436,0.2129466356124623,0.44324688672581924,Emerging,Deprioritize,Star,0.368421052631579
14,714,Noney,Manipur,0.3844421747731165,0.3327331516992939,0.2453687958944247,0.3546091581477111,0.35858766323620517,0.2999889770210679,0.32798223468139914,0.3071320782906168,0.3434970492040962,Emerging,Deprioritize,Emerging,0.368421052631579
7,80,North,Delhi,0.3748438019550191,0.2496103962640335,0.5971847163543491,0.828527736236752,0.3122270991095263,0.7128562262955506,0.4717764636121897,0.47312893543694184,0.45476272555894276,Underserved,Underserved,Underserved,0.368421052631579
19,303,North 24 Parganas,West Bengal,0.6201560964323247,0.4082183641963818,0.4649590025258826,0.6567949875659371,0.5141872303143533,0.5608769950459098,0.5370249422789352,0.5369796644264276,0.517798972031183,Star,Star,Underserved,0.368421052631579
35,632,North And Middle Andaman,Andaman And Nicobar Islands,0.3906203652366649,0.1456906303756234,0.2507626237694749,0.5806626099659523,0.2681554978061441,0.4157126168677136,0.3338796545470487,0.31297442017605315,0.29085580909016473,Emerging,Star,Emerging,0.368421052631579
7,81,North East,Delhi,0.5106742110949594,0.6039115601095502,0.5630445470400767,0.8857085583495528,0.5572928856022548,0.7243765526948147,0.635365956999513,0.5362204116508527,0.7313614956198192,Star,Emerging,Star,0.368421052631579
17,656,North Garo Hills,Meghalaya,0.2843754998658139,0.2652792411212464,0.2696308318391506,0.3256759302158638,0.2748273704935301,0.29765338102750716,0.28601275500630846,0.27690504253894266,0.29393037205964334,Deprioritize,Star,Deprioritize,1.0
30,551,North Goa,Goa,0.5200873280613506,0.3460851175288227,0.5122618854847643,0.8039033628586454,0.4330862227950867,0.6580826241717048,0.5338600172232439,0.5161597768999834,0.5274646811083659,Star,Underserved,Emerging,1.0
16,270,North Tripura,Tripura,0.4455958728724145,0.3574785302737148,0.3259174483386714,0.4534083218091147,0.4015372015730646,0.3896628850738931,0.3955554884329855,0.3810872208259158,0.4025962499753243,Deprioritize,Underserved,Deprioritize,1.0
7,82,North West,Delhi,0.4669387576495461,0.3326892284450425,0.5261632351764465,0.7207163023676817,0.3998139930472943,0.6234397687720641,0.499259394881299,0.49566723449725414,0.48966779612556505,Emerging,Emerging,Emerging,0.368421052631579
28,749,Ntr,Andhra Pradesh,0.6502095073908398,0.4091676333768546,0.428388158880734,0.6849334501983528,0.5296885703838472,0.5566608045395434,0.5430072428110632,0.5277708345086065,0.529388891872793,Star,Star,Underserved,0.368421052631579
21,368,Nuapada,Odisha,0.2815334939929691,0.5119895980879483,0.2503775082496863,0.302382863270071,0.3967615460404587,0.27638018575987866,0.331145028344136,0.2654988789332031,0.393467763144996,Deprioritize,Deprioritize,Star,0.368421052631579
6,604,Nuh,Haryana,0.3209979941984272,0.6009495324529127,0.4349474661368985,0.3749104787873781,0.46097376332566997,0.4049289724621383,0.4320435537251638,0.3736539364326739,0.4746601699521169,Emerging,Underserved,Emerging,0.368421052631579
12,723,Pakke Kessang,Arunachal Pradesh,0.3408722844724528,0.2411206367215476,0.1652191774609243,0.3986489211914706,0.29099646059700024,0.2819340493261975,0.2864294162192556,0.23731548297522614,0.31003625869572976,Emerging,Deprioritize,Deprioritize,0.368421052631579
20,337,Pakur,Jharkhand,0.2609765309111311,0.6597043089689372,0.2373400790908318,0.232674736108234,0.46034041994003416,0.2350074075995329,0.3289124635877877,0.24887786258986305,0.3917863269676627,Emerging,Deprioritize,Star,0.368421052631579
11,741,Pakyong,Sikkim,0.4508856752720903,0.2740677661390587,0.2760723353908386,0.7967517363260518,0.36247672070557446,0.5364120358584452,0.44094996961670174,0.35281306858822736,0.46729430613083367,Star,Star,Star,0.368421052631579
32,563,Palakkad,Kerala,0.6469966545020481,0.4231437003801919,0.4444428782784045,0.6915633147398512,0.53507017744112,0.5680030965091278,0.5512907741258188,0.5362397368373485,0.5409534730882241,Emerging,Emerging,Star,1.0
20,338,Palamu,Jharkhand,0.28581954691558,0.5350800453549026,0.3371748593252628,0.2625622205725166,0.4104497961352413,0.29986853994888973,0.3508289912327575,0.31043705565487995,0.374822364450717,Underserved,Underserved,Underserved,0.368421052631579
27,665,Palghar,Maharashtra,0.4461880802231354,0.650626726770613,0.4741294110245542,0.6851387674870644,0.5484074034968742,0.5796340892558093,0.5638045990119749,0.45994661829648414,0.6676597888698711,Star,Star,Star,1.0
8,111,Pali,Rajasthan,0.2949441445456434,0.465414100105836,0.27670921399174,0.4486271717325539,0.3801791223257397,0.3626681928621469,0.37132044820854276,0.28568122515960187,0.45694355386079466,Underserved,Underserved,Underserved,0.368421052631579
28,751,Palnadu,Andhra Pradesh,0.6242437168700503,0.4025564716608972,0.3518550295796053,0.641752067573504,0.5134000942654737,0.4968035485765546,0.5050336510279538,0.4686611691448251,0.5082730053853691,Underserved,Star,Underserved,0.368421052631579
6,619,Palwal,Haryana,0.3554538380958157,0.4958826781579274,0.4950656583936476,0.6219757186149173,0.4256682581268716,0.5585206885042824,0.4875905337508501,0.41949134482782124,0.5553620306574503,Emerging,Star,Emerging,0.368421052631579
24,454,Panch Mahals,Gujarat,0.3404469439630063,0.5575125402083785,0.3307243556860493,0.3190864326169889,0.44897974208569236,0.3249053941515191,0.38193708915003166,0.33555043762070974,0.42177563655849903,Emerging,Deprioritize,Emerging,0.368421052631579
6,70,Panchkula,Haryana,0.3564916864460195,0.1057002800750641,0.5305795409510143,0.9153807539647092,0.2310959832605418,0.7229801474578618,0.40875152361138184,0.4349105601699986,0.31105626833322797,Underserved,Star,Underserved,0.368421052631579
23,785,Pandhurna,Madhya Pradesh,0.3121132711016812,0.4940144675507644,0.2758824355692535,0.3506947056778409,0.4030638693262228,0.3132885706235472,0.35535236525343206,0.29343920904510784,0.41623101554102215,Underserved,Deprioritize,Underserved,0.368421052631579
6,71,Panipat,Haryana,0.3642711941433313,0.2297837806657606,0.3941281701278102,0.8357121244190602,0.297027487404546,0.6149201472734351,0.42737359101734607,0.37890571278087565,0.43821580470953597,Underserved,Emerging,Underserved,0.368421052631579
23,420,Panna,Madhya Pradesh,0.3458879324457123,0.5097299472362701,0.2736583013613826,0.2022278035714789,0.4278089398409912,0.23794305246643074,0.31905197855238737,0.30766069631087795,0.32106318325868,Emerging,Emerging,Emerging,0.368421052631579
12,237,Papum Pare,Arunachal Pradesh,0.3745344098623234,0.2976516553221212,0.3115389344140208,0.7324978019308364,0.3360930325922223,0.5220183681724286,0.4188636250952268,0.34158754507430794,0.4669359519939846,Star,Star,Star,0.368421052631579
27,489,Parbhani,Maharashtra,0.3097553984454022,0.4753894125719194,0.3340119100401875,0.3891951413491176,0.3925724055086608,0.36160352569465254,0.37676991111600533,0.3216550827827972,0.43013864000087476,Deprioritize,Deprioritize,Deprioritize,1.0
28,743,Parvathipuram Manyam,Andhra Pradesh,0.5490407864179254,0.4658305659162739,0.3223221862972324,0.5922931501984161,0.5074356761670997,0.45730766824782426,0.48172007001342015,0.42067567869390493,0.5252696958185011,Underserved,Star,Emerging,0.0
19,704,Paschim Bardhaman,West Bengal,0.5528465341739006,0.6034732970948034,0.3794736465294877,0.5445714066593497,0.578159915634352,0.46202252659441867,0.516839341572407,0.4580291369489054,0.5732663449743693,Star,Star,Star,0.368421052631579
19,318,Paschim Medinipur,West Bengal,0.491014575458859,0.5384203798101753,0.346389312222479,0.4157742862897355,0.5147174776345171,0.38108179925610725,0.44288764092659766,0.41241023397147486,0.4731398832685995,Emerging,Emerging,Deprioritize,1.0
10,211,Pashchim Champaran,Bihar,0.2922056194243582,0.6222668135024544,0.3283413810618955,0.293667875365796,0.4572362164634063,0.3110046282138458,0.37709757292656654,0.3097469880980934,0.4274807282579062,Emerging,Emerging,Emerging,1.0
24,455,Patan,Gujarat,0.3024418538140929,0.420264817607457,0.3104320089424385,0.5185664443706361,0.36135333571077494,0.4144992266565373,0.3870150878220077,0.30641088797199123,0.46683533730939103,Deprioritize,Deprioritize,Deprioritize,1.0
32,564,Pathanamthitta,Kerala,0.6442797864925579,0.3527468560393169,0.4570704136762048,0.6381377855597632,0.4985133212659374,0.5476040996179841,0.522482476681663,0.5426612465759558,0.47444820325942666,Deprioritize,Emerging,Deprioritize,1.0
3,662,Pathankot,Punjab,0.4890807623032325,0.3896465816793596,0.3845095338284501,0.6639201496368388,0.43936367199129606,0.5242148417326444,0.4799176572871546,0.43365448910126475,0.5086199138984269,Emerging,Emerging,Deprioritize,0.368421052631579
3,41,Patiala,Punjab,0.4480928528958814,0.614315249146082,0.4666174324395232,0.82667489406637,0.5312040510209817,0.6466461632529465,0.5860896360601681,0.45726134377703215,0.7126282295216722,Star,Underserved,Star,0.368421052631579
10,212,Patna,Bihar,0.4088095171572699,0.5090684161559713,0.6335310752549382,0.4728137649336729,0.4589389666566206,0.5531724200943056,0.5038574985658372,0.5089140722942305,0.4906063130979122,Star,Star,Underserved,1.0
5,52,Pauri Garhwal,Uttarakhand,0.3516801201429578,0.5146082481478476,0.3063497279283184,0.677294896157347,0.4331441841454027,0.49182231204283267,0.46155170251478694,0.3282333150726682,0.5903740678510623,Star,Star,Star,0.368421052631579
36,682,Peddapalli,Telangana,0.4851986197115876,0.4843121603834724,0.4105297139069787,0.5848049623991601,0.48475539004753,0.4976673381530694,0.491168936945637,0.4463053333069851,0.5321918401690433,Star,Star,Star,1.0
33,581,Perambalur,Tamil Nadu,0.3796478508365766,0.3627092171724369,0.3880423063418405,0.4179775057431309,0.37117853400450673,0.4030099060424857,0.3867668885958877,0.3838221302066209,0.38936396071513707,Deprioritize,Deprioritize,Deprioritize,0.368421052631579
13,613,Peren,Nagaland,0.2226631493976194,0.2643389457539662,0.2390992972202151,0.5442495910841958,0.2435010475757928,0.3916744441522054,0.3088254158253954,0.2307349183322944,0.3792971963173779,Deprioritize,Deprioritize,Underserved,1.0
8,772,Phalodi,Rajasthan,0.3462373895987474,0.4540471167813847,0.2876175256291928,0.4751627279520234,0.400142253190066,0.38139012679060813,0.39065368893489144,0.31556923372962475,0.4644849476878596,Star,Star,Underserved,0.368421052631579
13,248,Phek,Nagaland,0.2917020559736417,0.2579540810342817,0.2339982756880229,0.5918909014359068,0.2748280685039617,0.41294458856196486,0.33688093397170454,0.26126189563823365,0.39074374409893237,Underserved,Emerging,Underserved,1.0
14,715,Pherzawl,Manipur,0.4592251909081098,0.2131881280359693,0.2720688851118891,0.450820614214828,0.33620665947203954,0.36144474966335854,0.34859737788460965,0.3534697804702176,0.3100154880396866,Underserved,Star,Underserved,0.368421052631579
9,173,Pilibhit,Uttar Pradesh,0.3950227963346921,0.5318884749088391,0.3340311262108818,0.4899633409290224,0.4634556356217656,0.4119972335699521,0.4369696096510273,0.36324910122208015,0.5104956945636048,Star,Emerging,Underserved,0.368421052631579
5,53,Pithoragarh,Uttarakhand,0.3524448939985334,0.2303442698767899,0.2508114075701297,0.6251957485582185,0.29139458193766166,0.4380035780641741,0.3572560279648336,0.2973166661233059,0.379486835386573,Deprioritize,Emerging,Deprioritize,0.368421052631579
34,600,Pondicherry,Puducherry,0.4172287684550387,0.4481278334489906,0.4800389259422295,0.8302097776054498,0.43267830095201465,0.6551243517738397,0.5324078243581652,0.44753329471823206,0.6099509069970291,Emerging,Deprioritize,Star,0.368421052631579
1,10,Poonch,Jammu And Kashmir,0.1836073174267918,0.3670737898396817,0.2750044051748324,0.3245566163954811,0.27534055363323673,0.2997805107851568,0.2873007688956637,0.2247060771645963,0.3451611611955103,Deprioritize,Underserved,Emerging,0.368421052631579
24,456,Porbandar,Gujarat,0.333290157992855,0.3186281180342312,0.3729632001198944,0.6233842762780695,0.3259591380135431,0.4981737381989819,0.40296933169203414,0.3525690909502425,0.44567674245198446,Underserved,Underserved,Underserved,1.0
28,517,Prakasam,Andhra Pradesh,0.6157548776939404,0.4489519277984565,0.2734195587928903,0.5446942095916139,0.5323534027461985,0.40905688419225206,0.46665064471883355,0.4103162524000814,0.4945113906239284,Emerging,Emerging,Deprioritize,1.0
8,629,Pratapgarh,Rajasthan,0.2497728751795178,0.5787031071989194,0.20396810294749,0.2307227069827872,0.41423799118921856,0.2173454049651386,0.3000545349548416,0.22571154050714032,0.3654038142005154,Emerging,Deprioritize,Emerging,0.368421052631579
9,174,Pratapgarh,Uttar Pradesh,0.3144859689687718,0.5500443482632076,0.4098077631433837,0.3119870436183976,0.4322651586159897,0.3608974033808906,0.3949726235026163,0.35899692405795336,0.41425440260019736,Deprioritize,Underserved,Deprioritize,0.368421052631579
9,120,Prayagraj,Uttar Pradesh,0.3960622482402152,0.6625969834117104,0.444329040083371,0.4280748324367722,0.5293296158259628,0.4362019362600716,0.4805149356087538,0.4195020364358635,0.5325796584991569,Star,Star,Star,0.368421052631579
33,582,Pudukkottai,Tamil Nadu,0.3742203451467086,0.3723984083025234,0.370881734661472,0.4504174091972922,0.373309376724616,0.4106495719293821,0.3915345907441487,0.3725473000219248,0.40955430196351,Deprioritize,Deprioritize,Deprioritize,0.368421052631579
1,11,Pulwama,Jammu And Kashmir,0.2735809530123911,0.3383395298159714,0.3008385179361329,0.6295386141664332,0.3059602414141812,0.46518856605128306,0.37726543172170884,0.286886194230051,0.4615168455409502,Underserved,Star,Underserved,1.0
27,490,Pune,Maharashtra,0.4753048455576112,0.5919450223066701,0.5915797470973491,0.7398352277857629,0.5336249339321406,0.6657074874415561,0.5960185517281587,0.5302647643669304,0.6617716981066082,Star,Star,Star,1.0
19,306,Purba Bardhaman,West Bengal,0.5528465341739006,0.6034732970948034,0.3794736465294877,0.5445714066593497,0.578159915634352,0.46202252659441867,0.516839341572407,0.4580291369489054,0.5732663449743693,Star,Star,Star,0.368421052631579
19,317,Purba Medinipur,West Bengal,0.50190581442277,0.5444148665134224,0.4105355439895038,0.4680307968173971,0.5231603404680962,0.43928317040345044,0.4793907936018107,0.4539275014311723,0.504780074659761,Star,Star,Star,1.0
10,213,Purbi Champaran,Bihar,0.3517621689422512,0.612445533903492,0.5012143079038481,0.3085772404405637,0.4821038514228716,0.4048957741722059,0.44181649149082897,0.4198907382321584,0.4347260663591353,Emerging,Star,Emerging,0.368421052631579
21,369,Puri,Odisha,0.4342827721040149,0.4398338596786129,0.4213133699298297,0.3984901730561505,0.4370583158913139,0.4099017714929901,0.42326230393172554,0.42774891959841443,0.4186519686556903,Star,Star,Underserved,0.368421052631579
10,214,Purnia,Bihar,0.3622130814382185,0.5656075163234231,0.3911440766564461,0.265274409358569,0.4639102988808208,0.32820924300750753,0.390204623267153,0.376400719037621,0.38735151970976345,Emerging,Emerging,Emerging,1.0
19,321,Purulia,West Bengal,0.3362100254133705,0.6454538167845915,0.2140616758338941,0.2172979947544243,0.490831921098981,0.21567983529415918,0.325365253061454,0.2682716561102611,0.3745074366336152,Deprioritize,Deprioritize,Emerging,0.368421052631579
9,175,Rae Bareli,Uttar Pradesh,0.3177579473928068,0.5173956031787609,0.3761627780229886,0.361571850355524,0.41757677528578385,0.36886731418925633,0.39246709870698426,0.34572924699851604,0.4325224683263946,Deprioritize,Deprioritize,Deprioritize,0.368421052631579
29,546,Raichur,Karnataka,0.2353542118533328,0.5049043720004113,0.2486763672995887,0.4176409357324178,0.37012929192687205,0.3331586515160032,0.35115776480797034,0.24192360453735098,0.45920445814216626,Deprioritize,Deprioritize,Emerging,1.0
27,491,Raigad,Maharashtra,0.3972002149914355,0.6145616976545623,0.488512298825911,0.72406648824805,0.5058809563229989,0.6062893935369805,0.5538142813353396,0.44049652679631,0.6670708584794413,Star,Star,Star,0.368421052631579
22,386,Raigarh,Chhattisgarh,0.4242041021504947,0.5011023151600577,0.2720645701115981,0.3322213514430188,0.46265320865527615,0.30214296077730846,0.37388154578185184,0.33972180779448174,0.40801579424539425,Emerging,Emerging,Deprioritize,0.368421052631579
22,387,Raipur,Chhattisgarh,0.3916129413168878,0.51235687729554,0.3675157664743068,0.443822491074422,0.45198490930621393,0.4056691287743644,0.42820126620248555,0.37937307533526116,0.476860048232622,Star,Star,Underserved,0.368421052631579
23,421,Raisen,Madhya Pradesh,0.2668598102979809,0.526451340022874,0.3179228661863331,0.422304296580447,0.39665557516042743,0.37011358138339,0.38315481922887806,0.29127450241975394,0.47151104211056766,Underserved,Underserved,Star,0.368421052631579
36,683,Rajanna Sircilla,Telangana,0.507746785376884,0.4400519618712832,0.4105297139069787,0.5876043984473456,0.47389937362408363,0.4990670561771621,0.48632043481512527,0.45655792900568526,0.508504147810959,Star,Star,Underserved,1.0
23,422,Rajgarh,Madhya Pradesh,0.2492411559596352,0.4693880129390471,0.2760707265826174,0.1497147945709033,0.35931458444934117,0.21289276057676035,0.27657815134046965,0.2623131468685242,0.2650930590023321,Deprioritize,Deprioritize,Deprioritize,0.368421052631579
24,457,Rajkot,Gujarat,0.405094276460025,0.4618573726080625,0.4949728411901982,0.6976245453027974,0.43347582453404376,0.5962986932464978,0.5084103340055142,0.44778417230771594,0.5676293152757742,Star,Star,Star,1.0
